day,proba,labels
5,0.24556282,1
5,0.24524114,1
5,0.24387884,1
5,0.24356613,1
5,0.22412801,1
5,0.2230584,1
5,0.22423682,1
5,0.22274694,1
5,0.22415802,1
5,0.22263291,1
5,0.20025939,1
5,0.18764374,1
5,0.19187963,1
5,0.18497229,1
5,0.17416584,1
5,0.17081699,1
5,0.16323835,1
5,0.16485763,1
5,0.16464221,1
5,0.17513508,1
5,0.2238434,1
5,0.20450124,1
5,0.20691362,1
5,0.20283613,1
5,0.20613217,1
5,0.20565179,1
5,0.20505702,1
5,0.20508686,1
5,0.2051853,1
5,0.2052207,1
5,0.20724496,1
5,0.20317066,1
5,0.20644146,1
5,0.20596504,1
5,0.20538896,1
5,0.2050868,1
5,0.20688254,1
5,0.23744276,1
5,0.24405438,1
5,0.23966989,1
5,0.24350747,1
5,0.24118373,1
5,0.24223861,1
5,0.24218771,1
5,0.24159902,1
5,0.24081731,1
5,0.24405444,1
5,0.2264517,1
5,0.22924384,1
5,0.22666082,1
5,0.19108588,1
5,0.18967536,1
5,0.18868324,1
5,0.18712941,1
5,0.19065547,1
5,0.18814269,1
5,0.16584015,1
5,0.15927699,1
5,0.15699369,1
5,0.15643403,1
5,0.13467303,1
5,0.13446239,1
5,0.13513303,1
5,0.13465798,1
5,0.13537607,1
5,0.13342345,1
5,0.1344882,1
5,0.1345335,1
5,0.13407075,1
5,0.13379967,1
5,0.13449168,1
5,0.13399023,1
5,0.1347647,1
5,0.13342318,1
5,0.13448802,1
5,0.13453329,1
5,0.13407052,1
5,0.13379946,1
5,0.13449138,1
5,0.1339542,1
5,0.13469419,1
5,0.1300726,1
5,0.12427357,1
5,0.12102887,1
5,0.12047529,1
5,0.11971304,1
5,0.12058267,1
5,0.11791682,1
5,0.115721405,1
5,0.11459115,1
5,0.10863018,1
5,0.07534352,1
5,0.074903846,1
5,0.074439645,1
5,0.07481563,1
5,0.07489362,1
5,0.07494247,1
5,0.07414931,1
5,0.0747779,1
5,0.07488847,1
5,0.07462329,1
5,0.07431537,1
5,0.07467607,1
5,0.07475042,1
5,0.07481155,1
5,0.07413834,1
5,0.0747779,1
5,0.07403913,1
5,0.0619677,1
5,0.061341733,1
5,0.061340153,1
5,0.06134048,1
5,0.061341822,1
5,0.06134051,1
5,0.06134057,1
5,0.061341703,1
5,0.06134057,1
5,0.061341733,1
5,0.061340153,1
5,0.06134048,1
5,0.061341822,1
5,0.06134051,1
5,0.06134057,1
5,0.061341703,1
5,0.06134057,1
5,0.061341733,1
5,0.061340153,1
5,0.06134048,1
5,0.06134188,1
5,0.061337054,1
5,0.061337054,1
