,loss,accuracy,val_loss,val_accuracy,lr
0,1.89995539188385,0.5814161896705627,1.4166899919509888,0.6057347655296326,0.0010000000474974513
1,1.1309996843338013,0.6404242515563965,0.9070229530334473,0.6684587597846985,0.0010000000474974513
2,0.8176324367523193,0.7074992656707764,0.783661961555481,0.699522078037262,0.0010000000474974513
3,0.7171661853790283,0.7273678183555603,0.683745801448822,0.7485065460205078,0.0010000000474974513
4,0.654238224029541,0.7502240538597107,0.6424175500869751,0.7568697929382324,0.0010000000474974513
5,0.6239250302314758,0.7617269158363342,0.6143875122070312,0.7694146037101746,0.0010000000474974513
6,0.5997366905212402,0.7696444392204285,0.6014442443847656,0.7706093192100525,0.0010000000474974513
7,0.5925220251083374,0.7717359066009521,0.5832497477531433,0.7837514877319336,0.0010000000474974513
8,0.5714216232299805,0.7836868762969971,0.5722392201423645,0.7831541299819946,0.0010000000474974513
9,0.5599877834320068,0.7895129919052124,0.5625540018081665,0.7986857891082764,0.0010000000474974513
10,0.5506426095962524,0.795936644077301,0.553984522819519,0.7945041656494141,0.0010000000474974513
11,0.5378091335296631,0.8040035963058472,0.5297351479530334,0.8142174482345581,0.0010000000474974513
12,0.5397427082061768,0.8047505021095276,0.5339619517326355,0.8052568435668945,0.0010000000474974513
13,0.5123869776725769,0.8225276470184326,0.5287944674491882,0.8052568435668945,0.0010000000474974513
14,0.4982033371925354,0.8292500972747803,0.4888956844806671,0.841696560382843,0.0010000000474974513
15,0.49294742941856384,0.8349267840385437,0.4981452226638794,0.8285543322563171,0.0010000000474974513
16,0.48219338059425354,0.8409023284912109,0.5016338229179382,0.8178016543388367,0.0010000000474974513
17,0.48376694321632385,0.8359724879264832,0.46259504556655884,0.8536439538002014,0.0010000000474974513
18,0.477028489112854,0.8425455689430237,0.4939466416835785,0.8291517496109009,0.0010000000474974513
19,0.4763266444206238,0.8364206552505493,0.4748024642467499,0.836320161819458,0.0010000000474974513
