day,proba,labels
6,0.06317139,0
6,0.0631907,0
6,0.063225746,0
6,0.06273869,0
6,0.06273666,0
6,0.06274596,0
6,0.06277007,0
6,0.06273821,0
6,0.06273353,0
6,0.062747836,0
6,0.062773794,0
6,0.06273872,0
6,0.06273666,0
6,0.06274596,0
6,0.06277007,0
6,0.06273821,0
6,0.06273353,0
6,0.075020015,0
6,0.07702041,0
6,0.07718697,0
6,0.07746965,0
6,0.0776214,0
6,0.07866788,0
6,0.07786369,0
6,0.07858735,0
6,0.07840437,0
6,0.0786961,0
6,0.078538984,0
6,0.07886875,0
6,0.079018295,0
6,0.07914609,0
6,0.0783616,0
6,0.079099804,0
6,0.07890311,0
6,0.07919094,0
6,0.07865587,0
6,0.07898477,0
6,0.07915297,0
6,0.07935056,0
6,0.07866749,0
6,0.0776467,0
6,0.07752305,0
6,0.07779059,0
6,0.0771665,0
6,0.077462375,0
6,0.07765767,0
6,0.07774818,0
6,0.07698974,0
6,0.07770032,0
6,0.077536196,0
6,0.077819884,0
6,0.07718712,0
6,0.07749233,0
6,0.07768202,0
6,0.07777494,0
6,0.07701409,0
6,0.07772797,0
6,0.07756001,0
6,0.07781991,0
6,0.07718721,0
6,0.077492446,0
6,0.07768208,0
6,0.077775,0
6,0.07701415,0
6,0.077728,0
6,0.07756007,0
6,0.07795489,0
6,0.077312976,0
6,0.07761094,0
6,0.07781598,0
6,0.07791418,0
6,0.07713264,0
6,0.077860326,0
6,0.07769093,0
6,0.07795486,0
6,0.07731292,0
6,0.07761088,0
6,0.07781586,0
6,0.07791248,0
6,0.07713267,0
6,0.0778839,0
6,0.07772097,0
6,0.077981085,0
6,0.077349156,0
6,0.0776422,0
6,0.0778442,0
6,0.07794386,0
6,0.077139586,0
6,0.06475073,0
6,0.063750535,0
6,0.06305686,0
6,0.06303358,0
6,0.063037276,0
6,0.06251076,0
6,0.062492132,0
6,0.063242674,0
6,0.06368622,0
6,0.06472319,0
6,0.065202504,0
6,0.06526223,0
6,0.06521803,0
6,0.06523475,0
6,0.06519377,0
6,0.065423846,0
6,0.06540924,0
6,0.06539056,0
6,0.065264344,0
6,0.065323204,0
6,0.06528553,0
6,0.065182745,0
6,0.06507799,0
6,0.06516576,0
6,0.06521174,0
6,0.06514022,0
6,0.06511518,0
6,0.06519273,0
6,0.06520137,0
6,0.06512794,0
6,0.06511289,0
6,0.065196306,0
6,0.06520501,0
6,0.06512073,0
6,0.06509042,0
6,0.06517604,0
6,0.06520611,0
6,0.06513554,0
6,0.06511846,0
6,0.065202475,0
6,0.065212786,0
6,0.067041844,0
6,0.0671044,0
6,0.067676574,0
6,0.06748912,0
6,0.067043245,0
6,0.067616284,0
6,0.067886084,0
6,0.06695065,0
6,0.067403615,0
6,0.068182826,0
6,0.06837693,0
6,0.06828681,0
6,0.067836076,0
6,0.06843242,0
6,0.06870669,0
6,0.06955385,0
6,0.07103631,0
6,0.0717679,0
6,0.07256335,0
6,0.0725663,0
6,0.07198146,0
6,0.07274738,0
6,0.07307941,0
6,0.07227731,0
6,0.07269573,0
6,0.07286152,0
6,0.07280773,0
6,0.072817475,0
6,0.07242885,0
6,0.073211014,0
6,0.08825976,0
6,0.09041336,0
6,0.09745583,0
6,0.09769383,0
6,0.09815568,0
6,0.098092765,0
6,0.097474754,0
6,0.102505326,0
6,0.10333875,0
6,0.10053983,0
6,0.09996748,0
6,0.10040426,0
6,0.10014877,0
6,0.1002281,0
6,0.10006255,0
6,0.101035655,0
6,0.10101363,0
6,0.09973675,0
6,0.10048249,0
6,0.1008912,0
6,0.103753686,0
6,0.1040214,0
6,0.10316315,0
6,0.104429215,0
6,0.104245365,0
6,0.13430458,0
6,0.17673561,0
6,0.1746361,0
6,0.17958015,0
6,0.17925745,0
6,0.1829834,0
6,0.18242729,0
6,0.18406084,0
6,0.1849083,0
6,0.1872257,0
6,0.18609402,0
6,0.18582523,0
6,0.18790606,0
6,0.18828833,0
6,0.18817118,0
6,0.18907422,0
6,0.18704978,0
6,0.19918013,0
6,0.19723964,0
6,0.20432615,0
6,0.22277287,0
6,0.2230404,0
6,0.22321072,0
6,0.2417846,0
6,0.25008595,0
6,0.2516434,0
6,0.24932572,0
6,0.24868226,0
6,0.24940711,0
6,0.25136757,0
6,0.25058106,0
6,0.24493635,0
6,0.2430687,0
6,0.24120477,0
6,0.23857135,0
6,0.2673862,0
6,0.26864374,0
6,0.27246547,0
6,0.450775,0
6,0.48651955,0
6,0.492176,0
6,0.5339616,0
6,0.54027385,0
6,0.54317874,0
6,0.5416517,0
6,0.5517166,0
6,0.4994882,0
6,0.48310754,0
6,0.49700385,0
6,0.54808736,0
6,0.5556337,0
6,0.55352664,0
6,0.595392,0
6,0.5804466,0
6,0.58462226,0
6,0.582656,0
6,0.59727746,0
6,0.6366733,0
6,0.633304,0
6,0.63539386,0
6,0.6388421,0
6,0.6354798,0
6,0.63682264,0
6,0.63455147,0
6,0.64044905,0
6,0.6731274,0
6,0.6683204,0
6,0.6697333,0
6,0.6728573,0
6,0.66915655,0
6,0.6743855,0
6,0.5837774,0
6,0.5302256,0
6,0.5287842,0
6,0.5414794,0
6,0.5651689,0
6,0.5632631,0
6,0.55831057,0
6,0.5869538,0
6,0.602992,0
6,0.60318154,0
6,0.60457486,0
6,0.60465634,0
6,0.5999607,0
6,0.6023072,0
6,0.59771633,0
6,0.6032495,0
6,0.5879243,0
6,0.57595485,0
6,0.5780923,0
6,0.5507304,0
6,0.54346246,0
6,0.5476297,0
6,0.5441556,0
6,0.5436612,0
6,0.53591377,0
6,0.65591526,0
6,0.6582928,0
6,0.6786576,0
6,0.6858058,0
6,0.6973363,0
6,0.69000316,0
6,0.6944117,0
6,0.6871862,0
6,0.69185925,0
6,0.7551063,0
6,0.72453743,0
6,0.7740145,0
6,0.77184737,0
6,0.58888304,0
6,0.5916914,0
6,0.5714961,0
6,0.53827226,0
6,0.5531466,0
6,0.55366176,0
6,0.54373527,0
6,0.5467336,0
6,0.5394203,0
6,0.54388857,0
6,0.49444994,0
6,0.4632244,0
6,0.46944296,0
6,0.4655327,0
6,0.41989523,0
6,0.4248945,0
6,0.41851288,0
6,0.42124197,0
6,0.39837053,0
6,0.3665658,0
6,0.44435585,0
6,0.44576102,0
6,0.43559086,0
6,0.4471947,0
6,0.44098786,0
6,0.44558924,0
6,0.4531948,0
6,0.4260438,0
6,0.42709625,0
6,0.4255041,0
6,0.41558608,0
6,0.42646855,0
6,0.4302938,0
6,0.43444264,0
6,0.42615455,0
6,0.43829533,0
6,0.4382851,0
6,0.4074325,0
6,0.40079492,0
6,0.4151194,0
6,0.36225677,0
6,0.3627981,0
6,0.35525417,0
6,0.36560476,0
6,0.3639855,0
6,0.36066228,0
6,0.39226326,0
6,0.4071428,0
6,0.39900327,0
6,0.40153444,0
6,0.42292526,0
6,0.43471095,0
6,0.4524786,0
6,0.4526363,0
6,0.45632473,0
6,0.47139236,0
6,0.44382268,0
6,0.40743375,0
6,0.32897902,0
6,0.33273834,0
