day,proba,labels
0,0.9595752,0
0,0.954775,0
0,0.9509287,0
0,0.94699574,0
0,0.94684184,0
0,0.9469588,0
0,0.94873106,0
0,0.95017195,0
0,0.94798535,0
0,0.94708765,0
0,0.9434745,0
0,0.9446902,0
0,0.94619584,0
0,0.94600666,0
0,0.9456128,0
0,0.94641936,0
0,0.9472721,0
0,0.9481004,0
0,0.9490092,0
0,0.9502015,0
0,0.9500774,0
0,0.9499351,0
0,0.9502295,0
0,0.94961405,0
0,0.94646025,0
0,0.94284284,0
0,0.9351585,0
0,0.9195863,0
0,0.9201243,0
0,0.91866827,0
0,0.91516143,0
0,0.9185397,0
0,0.91845125,0
0,0.92447126,0
0,0.934396,0
0,0.9391159,0
0,0.9397938,0
0,0.93741757,0
0,0.9229368,0
0,0.9221617,0
0,0.9279563,0
0,0.92916846,0
0,0.9322469,0
0,0.92394614,0
0,0.92496836,0
0,0.8891287,0
0,0.9058846,0
0,0.91365457,0
0,0.9237809,0
0,0.8972044,0
0,0.87156415,0
0,0.8657446,0
0,0.8740779,0
0,0.87054205,0
0,0.862965,0
0,0.8387613,0
0,0.8011012,0
0,0.7871871,0
0,0.81409013,0
0,0.80940473,0
0,0.81021893,0
0,0.78551364,0
0,0.7972317,0
0,0.7503958,0
0,0.7524886,0
0,0.75500727,0
0,0.71913123,0
0,0.7498632,0
0,0.7442454,0
0,0.718802,0
0,0.71982485,0
0,0.6481517,0
0,0.6513989,0
0,0.64334667,0
0,0.6486249,0
0,0.68236494,0
0,0.7133245,0
0,0.67814803,0
0,0.6864028,0
0,0.7303552,0
0,0.7355858,0
0,0.76618326,0
0,0.77063155,0
0,0.7664505,0
0,0.7941909,0
0,0.8147563,0
0,0.82121086,0
0,0.79971486,0
0,0.81637156,0
0,0.86196303,0
0,0.8835478,0
0,0.89566505,0
0,0.9235406,0
0,0.9193011,0
0,0.92749214,0
0,0.93130416,0
0,0.9299463,0
0,0.94095325,0
0,0.9460473,0
0,0.9458093,0
0,0.94572914,0
0,0.9452643,0
0,0.9469353,0
0,0.9465656,0
0,0.9405649,0
0,0.9375112,0
0,0.9449527,0
0,0.945156,0
0,0.9451937,0
0,0.95098597,0
0,0.95170224,0
0,0.95083684,0
0,0.9498421,0
0,0.95031273,0
0,0.95018566,0
0,0.9502423,0
0,0.950084,0
0,0.9472175,0
0,0.94515365,0
0,0.94009906,0
0,0.9460349,0
0,0.9457631,0
0,0.94646573,0
0,0.94750345,0
0,0.9477705,0
0,0.94766057,0
0,0.9476594,0
0,0.9497125,0
0,0.95070434,0
0,0.94366074,0
0,0.9448863,0
0,0.9444793,0
0,0.94494045,0
0,0.94554687,0
0,0.9460934,0
0,0.9453428,0
0,0.93900037,0
0,0.9272855,0
0,0.92477524,0
0,0.9185335,0
0,0.9166336,0
0,0.9187014,0
0,0.9184181,0
0,0.9176452,0
0,0.92727816,0
0,0.928414,0
0,0.9157841,0
0,0.91361487,0
0,0.90834814,0
0,0.91062474,0
0,0.8904973,0
0,0.8905637,0
0,0.86952245,0
0,0.8626102,0
0,0.8560296,0
0,0.84407514,0
0,0.81905186,0
0,0.8259748,0
0,0.8252252,0
0,0.7833173,0
0,0.7176017,0
0,0.68923223,0
0,0.6709571,0
0,0.6169723,0
0,0.61847734,0
0,0.5760431,0
0,0.5681894,0
0,0.5463815,0
0,0.51850647,0
0,0.55709755,0
0,0.62530327,0
0,0.69966054,0
0,0.7039141,0
0,0.6884704,0
0,0.6911082,0
0,0.6848338,0
0,0.6533408,0
0,0.598026,0
0,0.6205765,0
0,0.6248603,0
0,0.5421506,0
0,0.6343914,0
0,0.67725396,0
0,0.6725062,0
0,0.64986104,0
0,0.6585131,0
0,0.6611428,0
0,0.65471756,0
0,0.6464701,1
0,0.660864,1
0,0.70638365,1
0,0.6965267,1
0,0.74713475,1
0,0.7373568,1
0,0.769999,1
0,0.7754084,1
0,0.78488874,1
0,0.82960916,1
0,0.89080554,1
0,0.8904046,1
0,0.9030228,1
0,0.903442,1
0,0.8989045,1
0,0.9126164,1
0,0.90545535,1
0,0.9134407,1
0,0.9200538,1
0,0.9213482,1
0,0.92505234,1
0,0.93198234,1
0,0.9302114,1
0,0.9354706,1
0,0.9364585,1
0,0.93712366,1
0,0.93992126,1
0,0.9334994,1
0,0.9339018,1
0,0.9351541,1
0,0.9344741,1
0,0.9338668,1
0,0.9429439,1
0,0.9449127,1
0,0.9450052,1
0,0.94423383,1
0,0.94521904,1
0,0.94598204,1
0,0.94653726,1
0,0.9466857,1
0,0.9485395,1
0,0.95038766,1
0,0.95268905,1
0,0.952852,1
0,0.9533743,1
0,0.95190334,1
0,0.95230424,1
0,0.9541433,1
0,0.954514,1
0,0.95439404,1
0,0.95439,1
0,0.9465169,1
0,0.9445119,1
0,0.9357812,1
0,0.92649794,1
0,0.9278273,1
0,0.93413305,1
0,0.9410764,1
0,0.9413806,1
0,0.94044214,1
0,0.94237214,1
0,0.9398614,1
0,0.93943655,1
0,0.93580985,1
0,0.923957,1
0,0.91959536,1
0,0.91931224,1
0,0.91757804,1
0,0.91667724,1
0,0.9176235,1
0,0.9288722,1
0,0.93948495,1
0,0.9375628,1
0,0.9270357,1
0,0.9152333,1
0,0.9024961,1
0,0.8880091,1
0,0.878613,1
0,0.8840077,1
0,0.8882168,1
0,0.84304404,1
0,0.78278804,1
0,0.7749517,1
0,0.751526,1
0,0.7478356,1
0,0.73910123,1
0,0.7238208,1
0,0.7643592,1
0,0.78412294,1
0,0.75928134,1
0,0.74375165,1
0,0.7403338,1
0,0.76390076,1
0,0.8101765,1
0,0.83631265,1
0,0.83442295,1
0,0.8353325,1
0,0.82464045,1
0,0.8162651,1
0,0.81781536,1
0,0.83733666,1
0,0.8422812,1
0,0.8595419,1
0,0.84799224,1
0,0.8466326,1
0,0.8816513,1
0,0.87772393,1
0,0.890383,1
0,0.88985693,1
0,0.88815904,1
0,0.8821389,1
0,0.86969924,1
0,0.86768365,1
0,0.8484937,1
0,0.8434663,1
0,0.83793014,1
0,0.8387376,1
0,0.8331138,1
0,0.8109636,1
0,0.85087353,1
0,0.86083585,1
0,0.89948595,1
0,0.8979702,1
0,0.90129495,1
0,0.889414,1
0,0.88725555,1
0,0.87125266,1
0,0.8686186,1
0,0.8469341,1
0,0.8435451,1
0,0.843109,1
0,0.84322727,1
0,0.8407059,1
0,0.8423282,1
0,0.8421036,1
0,0.8298724,1
0,0.8331002,1
0,0.8335711,1
0,0.8387717,1
0,0.84541917,1
0,0.85230124,1
0,0.79816186,1
0,0.7734244,1
0,0.77593935,1
0,0.7764921,1
0,0.7686842,1
0,0.78137755,1
0,0.7957835,1
0,0.7947712,1
0,0.7701795,1
0,0.7613908,1
0,0.76355606,1
0,0.7372037,1
0,0.73553884,1
0,0.7326732,1
0,0.7361137,1
0,0.7379022,1
0,0.7108394,1
0,0.64467883,1
0,0.61119944,1
0,0.61354303,1
0,0.61206365,1
0,0.57932687,1
0,0.5597156,1
0,0.43466502,1
0,0.40814534,1
0,0.4019154,1
0,0.4030595,1
0,0.40202236,1
0,0.40169317,0
0,0.3846551,0
0,0.36508998,0
0,0.34184813,0
0,0.29661176,0
0,0.28213364,0
0,0.28229594,0
0,0.22517315,0
0,0.2266708,0
0,0.20969325,0
0,0.20505139,0
0,0.20183983,0
0,0.20364344,0
0,0.20121253,0
0,0.20136896,0
0,0.20149809,0
0,0.20648125,0
0,0.19444102,0
0,0.19338518,0
0,0.19270658,0
0,0.19761792,0
0,0.15130684,0
0,0.14732209,0
0,0.103664696,0
0,0.10366759,0
0,0.103796035,0
0,0.10358429,0
0,0.10310277,0
0,0.104136944,0
0,0.10356718,0
0,0.10301229,0
0,0.10342249,0
0,0.10230726,0
0,0.10135087,0
0,0.10035992,0
0,0.09624651,0
0,0.09710723,0
0,0.097020894,0
0,0.094548345,0
0,0.0892885,0
0,0.086722374,0
0,0.08570567,0
0,0.080002725,0
0,0.080542386,0
0,0.0798786,0
0,0.07967439,0
0,0.07995635,0
0,0.08074084,0
0,0.06918162,0
0,0.069277495,0
0,0.069503665,0
0,0.06937149,0
0,0.06835511,0
0,0.068109185,0
0,0.068329394,0
0,0.06831238,0
0,0.06773779,0
0,0.067861974,0
0,0.06758353,0
0,0.06731689,0
0,0.067275465,0
0,0.06720728,0
0,0.0673787,0
0,0.067420095,0
0,0.067031324,0
0,0.065600544,0
0,0.065814525,0
0,0.065692395,0
0,0.06560516,0
0,0.06563169,0
0,0.065484315,0
0,0.06570068,0
0,0.065353096,0
0,0.06551385,0
0,0.06532797,0
0,0.06518853,0
0,0.065039575,0
0,0.06511387,0
0,0.06500894,0
0,0.06438425,0
0,0.07007605,0
0,0.07449496,0
0,0.075231045,0
0,0.07582605,0
0,0.075555444,0
0,0.07528165,0
0,0.074679196,0
0,0.07402676,0
0,0.07393825,0
0,0.07362029,0
0,0.07331219,0
0,0.072469294,0
0,0.07280156,0
0,0.07311168,0
0,0.07307899,0
0,0.07327357,0
0,0.08046153,0
0,0.08575031,0
0,0.08502832,0
0,0.08555016,0
0,0.08598465,0
0,0.08562073,0
0,0.087347716,0
0,0.08792451,0
0,0.089952916,0
0,0.090149045,0
0,0.09224519,0
0,0.09301752,0
0,0.09333727,0
0,0.0929158,0
0,0.09545261,0
0,0.09611848,0
0,0.096568406,0
0,0.096351445,0
0,0.09549877,0
0,0.09624165,0
0,0.09671581,0
0,0.096245766,0
0,0.09564373,0
0,0.09887725,0
0,0.09978962,0
0,0.099460214,0
0,0.09878847,0
0,0.09913987,0
0,0.099883735,0
0,0.099310845,0
0,0.09899539,0
0,0.099084884,0
0,0.09984258,0
0,0.099470854,0
0,0.09906468,0
0,0.104074955,0
0,0.11181384,0
0,0.113437265,0
0,0.113399476,0
0,0.11347395,0
0,0.114124805,0
0,0.11361396,0
0,0.113256425,0
0,0.113505304,0
0,0.11412978,0
0,0.11392066,0
0,0.11385471,0
0,0.11403984,0
0,0.11456835,0
0,0.11407328,0
0,0.1137383,0
0,0.114230186,0
0,0.114904106,0
0,0.11417177,0
0,0.11428845,0
0,0.10019672,0
0,0.09881586,0
0,0.09798914,0
0,0.09826267,0
0,0.09751508,0
0,0.09810236,0
0,0.097991735,0
0,0.09790945,0
0,0.09786457,0
0,0.097917765,0
0,0.09798917,0
0,0.098244905,0
0,0.096295446,0
0,0.097510725,0
0,0.09732717,0
0,0.097659916,0
0,0.0883272,0
0,0.08350426,0
0,0.08322194,0
0,0.08401433,0
0,0.08405167,0
0,0.08379039,0
0,0.0825215,0
0,0.0831323,0
0,0.093112856,0
0,0.09190747,0
0,0.089888394,0
0,0.09074387,0
0,0.09115222,0
0,0.09097844,0
0,0.08803472,0
0,0.08851454,0
0,0.0880166,0
0,0.08801556,0
0,0.08778545,0
0,0.088611126,0
0,0.08809167,0
0,0.087780654,0
0,0.08797479,0
0,0.08542377,0
0,0.085461885,0
0,0.08521664,0
0,0.08501148,0
0,0.08562809,0
0,0.08886841,0
0,0.08834979,0
0,0.08923313,0
0,0.08892205,0
0,0.089464575,0
0,0.08903524,0
0,0.09074241,0
0,0.08708346,0
0,0.080164075,0
0,0.07990751,0
0,0.080533534,0
0,0.07973322,0
0,0.080427796,0
0,0.08007577,0
0,0.080975324,0
0,0.080700696,0
0,0.081285655,0
0,0.08039984,0
0,0.080875665,0
0,0.080170065,0
0,0.08087051,0
0,0.08057031,0
0,0.08066484,0
0,0.08002886,0
0,0.08091536,0
0,0.08049157,0
0,0.08099264,0
0,0.08007383,0
0,0.081936985,0
0,0.0814881,0
0,0.08170372,0
0,0.08112326,0
0,0.082075566,0
0,0.0815205,0
0,0.08191559,0
0,0.080993146,0
0,0.082028806,0
0,0.08164364,0
0,0.081635356,0
0,0.08096045,0
0,0.081270665,0
0,0.08097398,0
0,0.0818266,0
0,0.08074552,0
0,0.0818879,0
0,0.0815146,0
0,0.0815562,0
0,0.08047271,0
0,0.08141607,0
0,0.0798901,0
0,0.078896254,0
0,0.06895161,0
0,0.07015738,0
0,0.06946185,0
0,0.06970531,0
0,0.068345934,0
0,0.06912494,0
0,0.0687373,0
0,0.06891683,0
0,0.0707123,0
0,0.0778296,0
0,0.077764034,0
0,0.07759249,0
0,0.07705727,0
0,0.08580816,0
0,0.09799877,0
0,0.09821761,0
0,0.097040266,0
0,0.098584145,0
0,0.09771451,0
0,0.09746185,0
0,0.094032764,0
0,0.09391287,0
0,0.093809605,0
0,0.09386906,0
0,0.093235105,0
0,0.096468836,0
0,0.09299785,0
0,0.09322479,0
0,0.09279314,0
0,0.09318313,0
0,0.09284699,0
0,0.0929434,0
0,0.092401296,0
0,0.10141006,0
0,0.09944147,0
0,0.10009423,0
0,0.09895375,0
0,0.10022351,0
0,0.10035208,0
0,0.100934386,0
0,0.099672765,0
0,0.1013481,0
0,0.100306034,0
0,0.11061162,0
0,0.10981205,0
0,0.110717714,0
0,0.11609653,0
0,0.116223484,0
0,0.11453417,0
0,0.11546776,0
0,0.1146622,0
0,0.11504033,0
0,0.11459148,0
0,0.115443826,0
0,0.15319389,0
0,0.15372723,0
0,0.15317124,0
0,0.15491843,0
0,0.15485549,0
0,0.15604183,0
0,0.16924652,0
0,0.1725792,0
0,0.17256188,0
0,0.17037645,0
0,0.18410316,0
0,0.19579911,0
0,0.2395924,0
0,0.24857709,0
0,0.2890908,0
0,0.29913217,0
0,0.295691,0
0,0.30752718,0
0,0.31940138,0
0,0.3270734,0
0,0.3324499,0
0,0.32332334,0
0,0.3224433,0
0,0.33133373,0
0,0.33655614,0
0,0.30832762,0
0,0.30543363,0
0,0.30881405,0
0,0.3228131,0
0,0.31779712,0
0,0.26560968,0
0,0.27278936,0
0,0.28714448,0
0,0.28104883,0
0,0.2821176,0
0,0.2889356,0
0,0.33641782,0
0,0.38674244,0
0,0.4134298,0
0,0.5196843,0
0,0.6838236,0
0,0.6802211,0
0,0.6776068,0
0,0.6780173,0
0,0.68387616,0
0,0.6760961,0
0,0.6713271,0
0,0.68473315,0
0,0.6787082,0
0,0.7080771,0
0,0.7556229,0
0,0.75202656,0
0,0.76045907,0
0,0.8341358,0
0,0.8353802,0
0,0.85832065,0
0,0.85407776,0
0,0.8534546,0
0,0.8601612,0
0,0.85335493,0
0,0.8484966,0
0,0.84225273,0
0,0.84294546,0
0,0.84148324,0
0,0.8359427,0
0,0.8352654,0
0,0.8458058,0
0,0.8438151,0
0,0.8468425,0
0,0.84155595,0
0,0.84244037,0
0,0.8004961,0
0,0.7927539,0
0,0.79304755,0
0,0.7954936,0
0,0.7926973,0
0,0.7944281,0
0,0.7754884,0
0,0.77384937,0
0,0.78126454,0
0,0.7724085,0
0,0.76068103,0
0,0.7464001,0
0,0.6994942,0
