day,proba,labels
6,0.50370055,0
6,0.4795404,0
6,0.48107174,0
6,0.54575443,0
6,0.5982984,0
6,0.6185942,0
6,0.61083394,0
6,0.59656703,0
6,0.6779503,0
6,0.70375055,0
6,0.73044086,0
6,0.7959162,0
6,0.82587564,0
6,0.8166592,0
6,0.787677,0
6,0.76364064,0
6,0.74821043,0
6,0.7358926,0
6,0.7322406,0
6,0.74182075,0
6,0.7226465,0
6,0.7237924,0
6,0.7403744,0
6,0.75917053,0
6,0.7627243,0
6,0.70001507,0
6,0.6285514,0
6,0.6475635,0
6,0.6524143,0
6,0.6921056,0
6,0.63554287,0
6,0.64680344,0
6,0.6839778,0
6,0.6933303,0
6,0.75270545,0
6,0.7245397,0
6,0.7248024,0
6,0.75970083,0
6,0.7600164,0
6,0.78625286,0
6,0.7925423,0
6,0.86746657,0
6,0.90398186,0
6,0.9367412,0
6,0.9382494,0
6,0.9491352,0
6,0.96615005,0
6,0.9712547,0
6,0.9637487,0
6,0.9689082,0
6,0.9764425,0
6,0.9728591,0
6,0.9756124,0
6,0.97189593,0
6,0.9591081,0
6,0.9704243,0
6,0.9695126,0
6,0.9683678,0
6,0.9763329,0
6,0.97362566,0
6,0.9757082,0
6,0.97091115,0
6,0.97095037,0
6,0.96977437,0
6,0.9648551,0
6,0.96700495,0
6,0.96247256,0
6,0.96439147,0
6,0.9665917,0
6,0.9611808,0
6,0.96445644,0
6,0.9658085,0
6,0.96215177,0
6,0.9591983,0
6,0.9531663,0
6,0.94763947,0
6,0.94628525,0
6,0.94880116,0
6,0.92360985,0
6,0.9176072,0
6,0.9069685,0
6,0.9100027,0
6,0.89579713,0
6,0.8926365,0
6,0.89777637,0
6,0.89689606,0
6,0.88740736,0
6,0.90100867,0
6,0.900692,0
6,0.9052845,0
6,0.92807007,0
6,0.91236925,0
6,0.9085947,0
6,0.9097132,0
6,0.89544284,0
6,0.9065565,0
6,0.9026861,0
6,0.9038857,0
6,0.91318846,0
6,0.9011371,0
6,0.91160285,0
6,0.9097451,0
6,0.9048321,0
6,0.9002144,0
6,0.8928194,0
6,0.8826248,0
6,0.8852755,0
6,0.86819506,0
6,0.86705256,0
6,0.8661714,0
6,0.85248995,0
6,0.8572887,0
6,0.7878512,0
6,0.7207172,0
6,0.6149589,0
6,0.6388029,0
6,0.59633785,0
6,0.4660408,0
6,0.42539805,0
6,0.39241686,0
6,0.31267256,0
6,0.25013208,0
6,0.26553267,0
6,0.23966634,0
6,0.2535438,0
6,0.28029102,0
6,0.19614574,0
6,0.20312467,0
6,0.18581584,0
6,0.14325458,0
6,0.14853635,0
6,0.14710334,0
6,0.17453027,0
6,0.13871095,0
6,0.1424351,0
6,0.13760486,0
6,0.1208038,0
6,0.12805396,0
6,0.12456787,0
6,0.1279312,0
6,0.13471428,0
6,0.12068513,0
6,0.118353486,0
6,0.12525222,0
6,0.13378567,0
6,0.12178132,0
6,0.13020098,0
6,0.13475782,0
6,0.13043818,0
6,0.13542184,0
6,0.12394971,0
6,0.1351361,0
6,0.13526273,0
6,0.12773293,0
6,0.11296424,0
6,0.11937603,0
6,0.12586325,0
6,0.119960874,0
6,0.10722521,0
6,0.11673373,0
6,0.10668862,0
6,0.0922963,0
6,0.09572354,0
6,0.09363881,0
6,0.08591482,0
6,0.082669586,0
6,0.07964364,0
6,0.087439775,0
6,0.076904684,0
6,0.07556385,0
6,0.07513824,0
6,0.062492907,0
6,0.06511474,0
6,0.06681731,0
6,0.06509465,0
6,0.067706764,0
6,0.0695169,0
6,0.06888878,0
6,0.07255551,0
6,0.06729776,0
6,0.06945431,0
6,0.06977084,0
6,0.063949406,0
6,0.06179443,0
6,0.06362003,0
6,0.06538558,0
6,0.06053263,0
6,0.057873935,0
6,0.05814016,0
6,0.056762576,0
6,0.060736924,0
6,0.06550509,0
6,0.06555125,0
6,0.062430322,0
6,0.059839964,0
6,0.059259295,0
6,0.056506604,0
6,0.057218194,0
6,0.05590111,0
6,0.056083024,0
6,0.056811154,0
6,0.057601422,0
6,0.051561117,0
6,0.04985097,0
6,0.049501,0
6,0.04966551,0
6,0.051680297,0
6,0.05271399,0
6,0.056143492,0
6,0.056165516,0
6,0.055507094,0
6,0.05463019,0
6,0.050261676,0
6,0.048688084,0
6,0.047350973,0
6,0.04594618,0
6,0.045458645,0
6,0.05180025,0
6,0.05067697,0
6,0.050219536,0
6,0.051131904,0
6,0.05420676,0
6,0.0555169,0
6,0.05346036,0
6,0.050332993,0
6,0.048030615,0
6,0.04557258,0
6,0.043360263,0
6,0.040849894,0
6,0.038897783,0
6,0.034181744,0
6,0.03447628,0
6,0.031955004,0
6,0.030439168,0
6,0.029763937,0
6,0.02937451,0
6,0.028170824,0
6,0.025743842,0
6,0.024825454,0
6,0.02419421,0
6,0.023478478,0
6,0.022884458,0
6,0.022260278,0
6,0.021749437,0
6,0.020885259,0
6,0.020122081,0
6,0.019761354,0
6,0.019145697,0
6,0.018386692,0
6,0.01778245,0
6,0.017111212,0
6,0.016449332,0
6,0.015862525,0
6,0.01542303,0
6,0.014928699,0
6,0.0144767165,0
6,0.014074892,0
6,0.013635606,0
6,0.013190091,0
6,0.012836158,0
6,0.012331396,0
6,0.011855453,0
6,0.011032611,0
6,0.010576576,0
6,0.010334462,0
6,0.010190934,0
6,0.010152668,0
6,0.010098219,0
6,0.009986222,0
6,0.009957612,0
6,0.009901881,0
6,0.009828597,0
6,0.009752542,0
6,0.009719133,0
6,0.009562045,0
6,0.009652942,0
6,0.0096277,0
6,0.009533882,0
6,0.0094638765,0
6,0.008479953,0
6,0.00828889,0
6,0.008035421,0
6,0.008179277,0
6,0.008450866,0
6,0.008367747,0
6,0.008276343,0
6,0.008085072,0
6,0.007846415,0
6,0.00689888,0
6,0.0068329573,0
6,0.0063766837,0
6,0.0063172877,0
6,0.0057421625,0
6,0.005477011,0
6,0.0054585636,0
6,0.0054710507,0
6,0.0054497123,0
6,0.0054755807,0
6,0.005503297,0
6,0.0055339336,0
6,0.0055755675,0
6,0.0056092143,0
6,0.005654186,0
6,0.00568825,0
6,0.005730152,0
6,0.0057958663,0
6,0.0058605075,0
6,0.0059064925,0
6,0.005951196,0
6,0.005994171,0
6,0.006030768,0
6,0.006066382,0
6,0.0061068237,0
6,0.006138295,0
6,0.006167501,0
6,0.0062200427,0
6,0.006196499,0
6,0.006204039,0
6,0.0062116683,0
6,0.006262511,0
6,0.0062824786,0
6,0.0063249767,0
6,0.006381631,0
6,0.006411463,0
6,0.0064524114,0
6,0.006510854,0
6,0.006600678,0
6,0.0066196024,0
6,0.0066362917,0
6,0.0066840053,0
6,0.0067363977,0
6,0.0067948103,0
6,0.0068605244,0
6,0.0069128573,0
6,0.0069623888,0
6,0.0069844425,0
6,0.0069937706,0
6,0.0070185363,0
6,0.007045597,0
6,0.0070489943,0
6,0.0070728958,0
6,0.007074833,0
6,0.0070775747,0
6,0.0070661902,0
6,0.0071008503,0
6,0.0070961416,0
6,0.0070456862,0
6,0.007095486,0
6,0.007142365,0
6,0.0071288645,0
6,0.007121414,0
6,0.0071108043,0
6,0.0071089864,0
6,0.0071059763,0
6,0.007087797,0
6,0.0070168376,0
6,0.00695017,0
6,0.0069007277,0
6,0.0068424344,0
6,0.006784916,0
6,0.006740898,0
6,0.0066839457,0
6,0.006624311,0
6,0.006571442,0
6,0.006524086,0
6,0.006479323,0
6,0.0064346194,0
6,0.006475389,0
6,0.006468892,0
6,0.006426692,0
6,0.006383747,0
6,0.006344855,0
6,0.0063046217,0
6,0.0062603652,0
6,0.0062453747,0
6,0.006180823,0
6,0.0061151385,0
6,0.0060506463,0
6,0.0060023963,0
6,0.005962074,0
6,0.0059174597,0
6,0.00584504,0
6,0.0058775246,0
6,0.005821556,0
6,0.005782813,0
6,0.005753547,0
6,0.00570032,0
6,0.0057056844,0
6,0.005760908,0
6,0.00572297,0
6,0.005667001,0
6,0.005613953,0
6,0.0055711567,0
6,0.005513966,0
6,0.0054703057,0
6,0.00542289,0
6,0.005381763,0
6,0.005299717,0
6,0.0052799582,0
6,0.005243957,0
6,0.005199045,0
6,0.005167693,0
6,0.005120367,0
6,0.0050926805,0
6,0.0050605536,0
6,0.0050164163,0
6,0.0049729943,0
6,0.0049339235,0
6,0.0048485696,0
6,0.0047945976,0
6,0.0048187375,0
6,0.004796952,0
6,0.0047729015,0
6,0.004760146,0
6,0.0047446787,0
6,0.0046967566,0
6,0.004660994,0
6,0.004681349,0
6,0.0045787096,0
6,0.004577726,0
6,0.004552245,0
6,0.0045066774,0
6,0.0044566095,0
6,0.004410088,0
6,0.0043955743,0
6,0.004380524,0
6,0.004373789,0
6,0.004375249,0
6,0.004376143,0
6,0.004376024,0
6,0.0043656826,0
6,0.0043682754,0
6,0.0043762326,0
6,0.0043836236,0
6,0.004389435,0
6,0.004417628,0
6,0.00444293,0
6,0.004481137,0
6,0.0044469535,0
6,0.004507482,0
6,0.00458017,0
6,0.0046153963,0
6,0.004618138,0
6,0.0046272874,0
6,0.0046381056,0
6,0.0046351254,0
6,0.0046704113,0
6,0.004704833,0
6,0.0047376156,0
6,0.0047701895,0
6,0.0047982633,0
6,0.004824519,0
6,0.0048627853,0
6,0.004870802,0
6,0.0049010813,0
6,0.0049301684,0
6,0.0049608946,0
6,0.005078286,0
6,0.0050445795,0
6,0.0050085485,0
6,0.005046159,0
6,0.0050795674,0
6,0.005138606,0
6,0.005164176,0
6,0.005212158,0
6,0.005262047,0
6,0.005276829,0
6,0.0052962303,0
6,0.005358845,0
6,0.005486846,0
6,0.0055565834,0
6,0.0056007504,0
6,0.0056348145,0
6,0.0056714416,0
6,0.0056958497,0
6,0.0056924224,0
6,0.00578472,0
6,0.0058549643,0
6,0.0059147477,0
6,0.00601992,0
6,0.006061733,0
6,0.0060651004,0
6,0.006081313,0
6,0.006112218,0
6,0.0061357617,0
6,0.0061654747,0
6,0.0062003434,0
6,0.0062282085,0
6,0.006264597,0
6,0.0063186884,0
6,0.006266713,0
6,0.006354511,0
6,0.0064273775,0
6,0.006506443,0
6,0.006562859,0
6,0.0065791905,0
6,0.006630242,0
6,0.0066902936,0
6,0.0067316294,0
