day,proba,labels
14,0.0052187145,0
14,0.22640517,0
14,0.4662188,0
14,0.44273433,0
14,0.3351403,0
14,0.47926906,0
14,0.28631604,0
14,0.2460534,0
14,0.18119246,0
14,0.1810933,0
14,0.18571731,0
14,0.1933937,0
14,0.19125426,0
14,0.20589179,0
14,0.20136103,0
14,0.17482111,0
14,0.062742084,0
14,0.06280106,0
14,0.06405282,0
14,0.06969318,0
14,0.07326728,0
14,0.072194666,0
14,0.07773906,0
14,0.08429584,0
14,0.08767092,0
14,0.078318685,0
14,0.080763906,0
14,0.10163054,0
14,0.12789613,0
14,0.1564509,0
14,0.12641928,0
14,0.11731145,0
14,0.10434371,0
14,0.11715102,0
14,0.0572955,0
14,0.044154108,0
14,0.025456578,0
14,0.017553717,0
14,0.017004937,0
14,0.018365502,0
14,0.020736665,0
14,0.01899907,0
14,0.02136764,0
14,0.017208278,0
14,0.017157435,0
14,0.018300086,0
14,0.019453257,0
14,0.026652724,0
14,0.025794685,0
14,0.022558957,0
14,0.025032163,0
14,0.025227666,0
14,0.024362713,0
14,0.02378723,0
14,0.02311349,0
14,0.023176163,0
14,0.023801297,0
14,0.02349493,0
14,0.024101794,0
14,0.024130553,0
14,0.024666011,0
14,0.02791509,0
14,0.024062663,0
14,0.027929097,0
14,0.017382443,0
14,0.016939878,0
14,0.017217517,0
14,0.016495526,0
14,0.016754448,0
14,0.018895566,0
14,0.018629551,0
14,0.015339941,0
14,0.015070498,0
14,0.014740884,0
14,0.0148430765,0
14,0.014759004,0
14,0.016019225,0
14,0.023417532,0
14,0.022509813,0
14,0.022713482,0
14,0.022821546,0
14,0.021514773,0
14,0.022338867,0
14,0.022161782,0
14,0.02083847,0
14,0.024175256,0
14,0.024743319,0
14,0.024437219,0
14,0.02047208,0
14,0.019466907,0
14,0.019204617,0
14,0.021196604,0
14,0.021416903,0
14,0.022889495,0
14,0.0230034,0
14,0.025935352,0
14,0.028187037,0
14,0.029444754,0
14,0.023936808,0
14,0.019270122,0
14,0.01958561,0
14,0.02493763,0
14,0.025368959,0
14,0.025112659,0
14,0.025052935,0
14,0.024562389,0
14,0.02548331,0
14,0.026693195,0
14,0.026155382,0
14,0.027286857,0
14,0.02703914,0
14,0.022188902,0
14,0.029260486,0
14,0.02829519,0
14,0.033021063,0
14,0.03885007,0
14,0.04102409,0
14,0.04094562,0
14,0.040448666,0
14,0.039512366,0
14,0.035242736,0
14,0.041930437,0
14,0.046765924,0
14,0.05263537,0
14,0.057745725,0
14,0.055497706,0
14,0.060357332,0
14,0.061356544,0
14,0.06546557,0
14,0.06660119,0
14,0.06849936,0
14,0.065871835,0
14,0.059621215,0
14,0.063140005,0
14,0.06646186,0
14,0.060299516,0
14,0.06329757,0
14,0.07182777,0
14,0.07741803,0
14,0.06989348,0
14,0.06688252,0
14,0.066973716,0
14,0.08711535,0
14,0.0849193,0
14,0.086802155,0
14,0.08576596,0
14,0.09316453,0
14,0.08916578,0
14,0.06717333,0
14,0.06470457,0
14,0.066131145,0
14,0.06624454,0
14,0.0691987,0
14,0.06994361,0
14,0.07487604,0
14,0.07148713,0
14,0.050936013,0
14,0.05099207,0
14,0.050143242,0
14,0.045455992,0
14,0.045082122,0
14,0.049359977,0
14,0.049290776,0
14,0.04689923,0
14,0.047382593,0
14,0.04978296,0
14,0.04763943,0
14,0.052789778,0
14,0.053245246,0
14,0.0526523,0
14,0.069101036,0
14,0.07502839,0
14,0.07497242,0
14,0.07746947,0
14,0.09581232,0
14,0.09954667,0
14,0.09274498,0
14,0.09325528,0
14,0.09704381,0
14,0.10061607,0
14,0.10415211,0
14,0.1005497,0
14,0.10310492,0
14,0.099110305,0
14,0.09999439,0
14,0.087466985,0
14,0.07924014,0
14,0.08297992,0
14,0.12654617,0
14,0.10811031,0
14,0.11325902,0
14,0.13034022,0
14,0.12555653,0
14,0.10789421,0
14,0.09845862,0
14,0.08437526,0
14,0.09163308,0
14,0.09794727,0
14,0.09888747,0
14,0.096598566,0
14,0.08233327,0
14,0.10536787,0
14,0.116817564,0
14,0.11777425,0
14,0.11820778,0
14,0.11427072,0
14,0.12042013,0
14,0.11420381,0
14,0.10240552,0
14,0.09849137,0
14,0.1011779,0
14,0.099690855,0
14,0.09961361,0
14,0.10353744,0
14,0.12265745,0
14,0.15838033,0
14,0.12635386,0
14,0.117322475,0
14,0.112089396,0
14,0.11112079,0
14,0.13709974,0
14,0.141404,0
14,0.14130482,0
14,0.13532731,0
14,0.13282767,0
14,0.13082567,0
14,0.14401168,0
14,0.18169147,0
14,0.15521571,0
14,0.15598568,0
14,0.17180216,0
14,0.17497143,0
14,0.14288175,0
14,0.15325937,0
14,0.15342739,0
14,0.14858744,0
14,0.14679143,0
14,0.13331094,0
14,0.11996177,0
14,0.13271001,0
14,0.12896195,0
14,0.09370333,0
14,0.08397898,0
14,0.08236444,0
14,0.07763916,0
14,0.0645158,0
14,0.065971434,0
14,0.06383389,0
14,0.060916632,0
14,0.057733268,0
14,0.055407792,0
14,0.053025812,0
14,0.05316907,0
14,0.05210364,0
14,0.0566608,0
14,0.06541324,0
14,0.06191805,0
14,0.058213502,0
14,0.052122146,0
14,0.035921484,0
14,0.038820446,0
14,0.03824827,0
14,0.032027632,0
14,0.028337061,0
14,0.029996306,0
14,0.032062262,0
14,0.034111053,0
14,0.028697222,0
14,0.02609557,0
14,0.025332034,0
14,0.025150836,0
14,0.026950419,0
14,0.020849437,0
14,0.026599646,0
14,0.021006286,0
14,0.025900215,0
14,0.020357072,0
14,0.01966399,0
14,0.019223541,0
14,0.019297838,0
14,0.020197123,0
14,0.022871822,0
14,0.024600059,0
14,0.025148451,0
14,0.025161505,0
14,0.022284001,0
14,0.01787752,0
14,0.020636708,0
14,0.020990103,0
14,0.021539956,0
14,0.022207946,0
14,0.01714477,0
14,0.01809451,0
14,0.020227492,0
14,0.018787682,0
14,0.018418461,0
14,0.018741637,0
14,0.01829788,0
14,0.019305408,0
14,0.024793446,0
14,0.02518183,0
14,0.025764942,0
14,0.02711907,0
14,0.028933614,0
14,0.0273318,0
14,0.035672724,0
14,0.03550276,0
14,0.032335997,0
14,0.032473147,0
14,0.031939596,0
14,0.028327852,0
14,0.028409064,0
14,0.028788,0
14,0.028391391,0
14,0.02914086,0
14,0.029148728,0
14,0.028903395,0
14,0.02916804,0
14,0.029141903,0
14,0.029679269,0
14,0.03020975,0
14,0.030249983,0
14,0.03086102,0
14,0.034004122,0
14,0.012896568,0
14,0.015823662,0
14,0.019977242,0
14,0.033258796,0
14,0.071333736,0
14,0.08788249,0
14,0.08553159,0
14,0.12688994,0
14,0.10219377,0
14,0.15705585,0
14,0.3525573,0
14,0.47283724,0
14,0.4644142,0
14,0.48392808,0
14,0.5514783,0
14,0.5577115,0
14,0.57941884,0
14,0.6066605,0
14,0.64138687,0
14,0.7748943,0
14,0.69969594,0
14,0.76024556,0
14,0.7301633,0
14,0.7361449,0
14,0.7131283,0
14,0.6883812,0
14,0.6665288,0
14,0.6566238,0
14,0.6095171,0
14,0.5992068,0
14,0.5668169,0
14,0.5504745,0
14,0.55012614,0
14,0.5651398,0
14,0.629424,0
14,0.7422185,0
14,0.7570689,0
14,0.84854746,0
14,0.8767563,0
14,0.83833206,0
14,0.82203674,0
14,0.82998896,0
14,0.82924813,0
14,0.85475105,0
14,0.8452399,0
14,0.85507226,0
14,0.82174474,0
14,0.8295903,0
14,0.75401026,0
14,0.7199929,0
14,0.6804839,0
14,0.5561683,0
14,0.5506614,0
14,0.7537498,0
14,0.80180955,0
14,0.8413938,0
14,0.7655372,0
14,0.72247165,0
14,0.7339843,0
14,0.80093384,0
14,0.7676809,0
14,0.7524044,0
14,0.7720388,0
14,0.81634307,0
14,0.886855,0
14,0.87285393,0
14,0.8686496,0
14,0.8734249,0
14,0.8846779,0
14,0.888736,0
